Keypoint_0,Keypoint_1,Keypoint_2,Keypoint_3,Keypoint_4,Keypoint_5,Keypoint_6,Keypoint_7,Keypoint_8,Keypoint_9,Keypoint_10,Keypoint_11,Keypoint_12,Keypoint_13,Keypoint_14,Keypoint_15,Keypoint_16,Keypoint_17,Keypoint_18,Keypoint_19,Keypoint_20
"[0.47830045223236084, 0.7052672505378723]","[0.5745840668678284, 0.6527941823005676]","[0.6244735717773438, 0.5530103445053101]","[0.6096007227897644, 0.45396649837493896]","[0.601611316204071, 0.38747453689575195]","[0.6244784593582153, 0.48950478434562683]","[0.64823979139328, 0.41964972019195557]","[0.6249491572380066, 0.4701107144355774]","[0.5982060432434082, 0.5112205743789673]","[0.5535386800765991, 0.48354625701904297]","[0.567085862159729, 0.4284287095069885]","[0.5464588403701782, 0.5146819949150085]","[0.5443106293678284, 0.537965714931488]","[0.48790040612220764, 0.49145182967185974]","[0.4999159872531891, 0.44666701555252075]","[0.4932308793067932, 0.534041702747345]","[0.4968917965888977, 0.544465959072113]","[0.42096689343452454, 0.5040749907493591]","[0.44407108426094055, 0.4715842604637146]","[0.4449028968811035, 0.5306645631790161]","[0.44687169790267944, 0.5428018569946289]"
"[0.4383755922317505, 0.7416898608207703]","[0.5447118282318115, 0.6859464049339294]","[0.6160007119178772, 0.5553479790687561]","[0.6032239198684692, 0.4308982789516449]","[0.588137149810791, 0.3512799143791199]","[0.6154902577400208, 0.47969067096710205]","[0.6270862817764282, 0.3902025818824768]","[0.5868459343910217, 0.46978431940078735]","[0.5659841895103455, 0.5167151689529419]","[0.5286273956298828, 0.4762101173400879]","[0.5194637775421143, 0.40689289569854736]","[0.4957406222820282, 0.5179221034049988]","[0.5104365348815918, 0.5402283072471619]","[0.4515478312969208, 0.48599937558174133]","[0.4383317828178406, 0.4284600615501404]","[0.43188953399658203, 0.5376368165016174]","[0.45400822162628174, 0.5555815696716309]","[0.3806244730949402, 0.5016692280769348]","[0.3744104504585266, 0.4723670482635498]","[0.38023102283477783, 0.5426811575889587]","[0.40116575360298157, 0.5583354234695435]"
"[0.5495870113372803, 0.7127937078475952]","[0.44602170586586, 0.6405982971191406]","[0.3986157774925232, 0.5445877909660339]","[0.4011133313179016, 0.4586397409439087]","[0.4128417670726776, 0.3911034166812897]","[0.4190813899040222, 0.4755794405937195]","[0.3741953670978546, 0.4091183543205261]","[0.3874531388282776, 0.4668978750705719]","[0.4060031771659851, 0.5017123222351074]","[0.48266923427581787, 0.48029109835624695]","[0.44977396726608276, 0.42830967903137207]","[0.45984596014022827, 0.5204105973243713]","[0.4760383367538452, 0.5316370129585266]","[0.5452706813812256, 0.4898167848587036]","[0.5121903419494629, 0.4449673891067505]","[0.5088980197906494, 0.5375235676765442]","[0.5263951420783997, 0.5465095639228821]","[0.6068140268325806, 0.5024868845939636]","[0.5725377798080444, 0.4727421998977661]","[0.5616300106048584, 0.537327766418457]","[0.5762358903884888, 0.5494737029075623]"
"[0.573915958404541, 0.7525595426559448]","[0.45496106147766113, 0.6759045124053955]","[0.3938888907432556, 0.5627950429916382]","[0.3942207098007202, 0.4562007188796997]","[0.3949697017669678, 0.38073089718818665]","[0.3968469500541687, 0.4829438328742981]","[0.3865357041358948, 0.4005240499973297]","[0.42281267046928406, 0.47102662920951843]","[0.4397484064102173, 0.5003612637519836]","[0.4744846224784851, 0.49110808968544006]","[0.4863007962703705, 0.4150112271308899]","[0.49963998794555664, 0.5288246870040894]","[0.4903438985347748, 0.5235123038291931]","[0.5565526485443115, 0.5040690302848816]","[0.5651509761810303, 0.44058889150619507]","[0.5617215633392334, 0.5523770451545715]","[0.5466516017913818, 0.5489746332168579]","[0.6287404894828796, 0.5173261761665344]","[0.6404635906219482, 0.4795469343662262]","[0.624269962310791, 0.5541963577270508]","[0.6044775247573853, 0.5663508772850037]"
"[0.4231833815574646, 0.7636650800704956]","[0.49620121717453003, 0.7041268944740295]","[0.5617398619651794, 0.6012682914733887]","[0.5753533840179443, 0.5127660036087036]","[0.5654991269111633, 0.4355977475643158]","[0.602056086063385, 0.5563745498657227]","[0.5926251411437988, 0.48256945610046387]","[0.5817998647689819, 0.45301926136016846]","[0.5872321128845215, 0.4241783618927002]","[0.5300298929214478, 0.5435047745704651]","[0.4900161027908325, 0.45541733503341675]","[0.46412402391433716, 0.5044546723365784]","[0.4869902431964874, 0.5217078328132629]","[0.4541263282299042, 0.5459232330322266]","[0.4132773280143738, 0.4677717685699463]","[0.3979233503341675, 0.5289733409881592]","[0.42678532004356384, 0.5548567771911621]","[0.389708936214447, 0.5561431050300598]","[0.35322925448417664, 0.5029279589653015]","[0.3517579436302185, 0.532127857208252]","[0.3856821358203888, 0.5501134991645813]"
"[0.43929997086524963, 0.69524085521698]","[0.5223923921585083, 0.6552835702896118]","[0.5828396081924438, 0.5582073330879211]","[0.5662587285041809, 0.4600948393344879]","[0.5530409216880798, 0.39482858777046204]","[0.5754890441894531, 0.4963206946849823]","[0.5995493531227112, 0.42090409994125366]","[0.5765308737754822, 0.48077306151390076]","[0.5548481345176697, 0.5222830176353455]","[0.5067839622497559, 0.49089106917381287]","[0.5158223509788513, 0.4349311590194702]","[0.49724194407463074, 0.5262219309806824]","[0.5009318590164185, 0.5410456657409668]","[0.44388601183891296, 0.4973790943622589]","[0.4503476023674011, 0.44921326637268066]","[0.4447818696498871, 0.5397220849990845]","[0.4526826739311218, 0.5519329309463501]","[0.38066184520721436, 0.5076009631156921]","[0.3922385573387146, 0.47769439220428467]","[0.3973240554332733, 0.5413655042648315]","[0.40408390760421753, 0.5564171075820923]"
"[0.4394773542881012, 0.6693079471588135]","[0.47705960273742676, 0.6174742579460144]","[0.5161128640174866, 0.5227425694465637]","[0.5123006105422974, 0.43793728947639465]","[0.5098901391029358, 0.3847661018371582]","[0.5838944911956787, 0.4891222417354584]","[0.5359984040260315, 0.40593796968460083]","[0.49019479751586914, 0.4442760944366455]","[0.4885658025741577, 0.48361268639564514]","[0.5426715612411499, 0.4844716191291809]","[0.4993079602718353, 0.4121636152267456]","[0.4632982313632965, 0.46333104372024536]","[0.4711070656776428, 0.5015028119087219]","[0.5007768869400024, 0.4884442985057831]","[0.4610549211502075, 0.42906540632247925]","[0.43320292234420776, 0.4831686019897461]","[0.4473298192024231, 0.520382821559906]","[0.4636414051055908, 0.5022451281547546]","[0.43686050176620483, 0.4519434869289398]","[0.41728687286376953, 0.48698338866233826]","[0.42519721388816833, 0.5198214650154114]"
"[0.45464831590652466, 0.7342890501022339]","[0.5692129731178284, 0.6813855171203613]","[0.6264645457267761, 0.5575487613677979]","[0.6100407242774963, 0.4419683516025543]","[0.6016176342964172, 0.36278367042541504]","[0.6281518936157227, 0.48705679178237915]","[0.6639516353607178, 0.40163785219192505]","[0.6406160593032837, 0.4726547300815582]","[0.6099593639373779, 0.5225674510002136]","[0.5430589318275452, 0.47625377774238586]","[0.5697080492973328, 0.41384169459342957]","[0.5454392433166504, 0.5223023295402527]","[0.5387645363807678, 0.5450273156166077]","[0.466901957988739, 0.48551276326179504]","[0.49026423692703247, 0.4310529828071594]","[0.4808811545372009, 0.540421187877655]","[0.4785532057285309, 0.548852801322937]","[0.39173150062561035, 0.49717485904693604]","[0.42439669370651245, 0.4676399230957031]","[0.4252632260322571, 0.5424203276634216]","[0.4220650792121887, 0.5546069741249084]"
"[0.5799427628517151, 0.7445657849311829]","[0.4652334749698639, 0.6651921272277832]","[0.4061516523361206, 0.5468953847885132]","[0.40099048614501953, 0.4435432255268097]","[0.4064946472644806, 0.3755006790161133]","[0.42689090967178345, 0.473721981048584]","[0.37532490491867065, 0.3775462210178375]","[0.4051334261894226, 0.4540500044822693]","[0.42869997024536133, 0.5062946081161499]","[0.5015949606895447, 0.4759885370731354]","[0.4714502692222595, 0.4084155559539795]","[0.4908410310745239, 0.5196250677108765]","[0.49959036707878113, 0.5416837334632874]","[0.5749740600585938, 0.4837249219417572]","[0.5490342378616333, 0.4233839213848114]","[0.5477508902549744, 0.5357541441917419]","[0.5548188090324402, 0.558342456817627]","[0.6450764536857605, 0.49880900979042053]","[0.6182719469070435, 0.45105332136154175]","[0.6066567301750183, 0.5295696258544922]","[0.6114488840103149, 0.5538470149040222]"
"[0.5906124711036682, 0.7663764953613281]","[0.4774814248085022, 0.6824833750724792]","[0.41566914319992065, 0.5756561756134033]","[0.397304892539978, 0.4775553345680237]","[0.37841489911079407, 0.4063149094581604]","[0.4614887237548828, 0.48436683416366577]","[0.41402775049209595, 0.4106583595275879]","[0.4349052906036377, 0.4928209185600281]","[0.4632434546947479, 0.520241379737854]","[0.5280740857124329, 0.48940059542655945]","[0.48236313462257385, 0.43353405594825745]","[0.493334025144577, 0.5410947799682617]","[0.5174124240875244, 0.540514349937439]","[0.5957309007644653, 0.5003814101219177]","[0.5516124367713928, 0.4539393186569214]","[0.5473915934562683, 0.5592247843742371]","[0.5717539191246033, 0.5593592524528503]","[0.6613185405731201, 0.5145792365074158]","[0.6205472350120544, 0.48324140906333923]","[0.6075958013534546, 0.55492103099823]","[0.6294006705284119, 0.563990592956543]"
"[0.4363638162612915, 0.7080940008163452]","[0.540477454662323, 0.654059648513794]","[0.6041516661643982, 0.5428995490074158]","[0.5891104936599731, 0.43153977394104004]","[0.5740960836410522, 0.36106181144714355]","[0.5956935286521912, 0.4757747948169708]","[0.6177166104316711, 0.3937110900878906]","[0.5879310369491577, 0.46353957056999207]","[0.5671265125274658, 0.5035755634307861]","[0.5186766386032104, 0.4711557626724243]","[0.5228330492973328, 0.4096823036670685]","[0.503656268119812, 0.5087658762931824]","[0.5110492706298828, 0.5239678621292114]","[0.447645366191864, 0.4811262786388397]","[0.44857174158096313, 0.4291052520275116]","[0.44333577156066895, 0.52891606092453]","[0.45499804615974426, 0.539776086807251]","[0.37715575098991394, 0.49739810824394226]","[0.3854990005493164, 0.46826332807540894]","[0.39179855585098267, 0.5336496233940125]","[0.4025391638278961, 0.5454738140106201]"
"[0.4490368366241455, 0.6906485557556152]","[0.5317184925079346, 0.674763023853302]","[0.6037029027938843, 0.5651348829269409]","[0.5923140048980713, 0.45768430829048157]","[0.5785419940948486, 0.3932955265045166]","[0.5954131484031677, 0.4910159409046173]","[0.6144753098487854, 0.41265374422073364]","[0.5889892578125, 0.4833054840564728]","[0.5677748322486877, 0.5229619145393372]","[0.5180557370185852, 0.48246264457702637]","[0.5324292778968811, 0.4213418662548065]","[0.5157654881477356, 0.5261703133583069]","[0.5171013474464417, 0.5423182845115662]","[0.4496266841888428, 0.4905274212360382]","[0.46182191371917725, 0.4391854405403137]","[0.45814716815948486, 0.539971113204956]","[0.4598274528980255, 0.5484771132469177]","[0.38300108909606934, 0.5004326701164246]","[0.3993186950683594, 0.47330114245414734]","[0.406019389629364, 0.540433943271637]","[0.40735140442848206, 0.5485879778862]"
"[0.4210590124130249, 0.7120891213417053]","[0.5080780386924744, 0.6542215943336487]","[0.5648876428604126, 0.5559989213943481]","[0.5513224005699158, 0.4589459300041199]","[0.529855489730835, 0.3996043801307678]","[0.5672821998596191, 0.49479421973228455]","[0.558257520198822, 0.42039239406585693]","[0.5252038836479187, 0.4910493791103363]","[0.5172206163406372, 0.534574031829834]","[0.4906907081604004, 0.4992438554763794]","[0.4732276201248169, 0.43371444940567017]","[0.45938071608543396, 0.5208790898323059]","[0.4759220778942108, 0.5402044057846069]","[0.4276503324508667, 0.5095322728157043]","[0.4054718613624573, 0.45860373973846436]","[0.4061039984226227, 0.5413374900817871]","[0.4327583312988281, 0.5506290197372437]","[0.3719416856765747, 0.5153354406356812]","[0.3604497015476227, 0.49198243021965027]","[0.36764392256736755, 0.5431057810783386]","[0.38709789514541626, 0.5555577874183655]"
"[0.48399633169174194, 0.7384999990463257]","[0.40714818239212036, 0.6270909905433655]","[0.38554346561431885, 0.5375891923904419]","[0.39157766103744507, 0.45984193682670593]","[0.4102402925491333, 0.399993896484375]","[0.4751271903514862, 0.48412051796913147]","[0.38357535004615784, 0.43422994017601013]","[0.36894142627716064, 0.5089316368103027]","[0.4056303799152374, 0.5351792573928833]","[0.5053702592849731, 0.48777079582214355]","[0.40110018849372864, 0.43773069977760315]","[0.38250869512557983, 0.5233272910118103]","[0.413219153881073, 0.5435993075370789]","[0.527040958404541, 0.4890195429325104]","[0.42143377661705017, 0.4505962133407593]","[0.4060433506965637, 0.5419895052909851]","[0.4484530985355377, 0.5646765828132629]","[0.5456737279891968, 0.47662538290023804]","[0.4459286332130432, 0.4739590585231781]","[0.42924562096595764, 0.5398856997489929]","[0.4671217203140259, 0.5621657371520996]"
"[0.43257737159729004, 0.7155100107192993]","[0.46436595916748047, 0.6637269854545593]","[0.5023639798164368, 0.5538613796234131]","[0.5070435404777527, 0.4608834981918335]","[0.512556254863739, 0.38327527046203613]","[0.5601342916488647, 0.5033825635910034]","[0.5170832276344299, 0.42495018243789673]","[0.47228550910949707, 0.47621864080429077]","[0.46348515152931213, 0.5210118293762207]","[0.5079367756843567, 0.5032141208648682]","[0.45112600922584534, 0.43049150705337524]","[0.42388203740119934, 0.5037575960159302]","[0.4404655694961548, 0.5401861667633057]","[0.4550292491912842, 0.5125961303710938]","[0.39960336685180664, 0.45962581038475037]","[0.3866260349750519, 0.5295590162277222]","[0.4162064492702484, 0.5620074272155762]","[0.4113802909851074, 0.5228513479232788]","[0.3675748109817505, 0.4849991500377655]","[0.36222994327545166, 0.5319133996963501]","[0.3932422697544098, 0.5609028935432434]"
"[0.48377686738967896, 0.6886457800865173]","[0.5897841453552246, 0.6350704431533813]","[0.6190568208694458, 0.552577555179596]","[0.6071189045906067, 0.4768739938735962]","[0.5879625082015991, 0.4185878336429596]","[0.5833550095558167, 0.4876216948032379]","[0.6257390379905701, 0.41809460520744324]","[0.6474441289901733, 0.46673351526260376]","[0.6289563179016113, 0.5116380453109741]","[0.5377821922302246, 0.4834249019622803]","[0.5984325408935547, 0.41553160548210144]","[0.5880263447761536, 0.5021225810050964]","[0.553780198097229, 0.5299100875854492]","[0.4902629256248474, 0.48215794563293457]","[0.555883526802063, 0.4381609857082367]","[0.5458312630653381, 0.5302653908729553]","[0.5105765461921692, 0.5440933108329773]","[0.4311010241508484, 0.48334401845932007]","[0.5001571774482727, 0.4572565257549286]","[0.502278208732605, 0.520185112953186]","[0.47114333510398865, 0.5311495661735535]"
"[0.4638286232948303, 0.755973219871521]","[0.5779005885124207, 0.6836867928504944]","[0.6279518008232117, 0.5645998120307922]","[0.6242057085037231, 0.4559382200241089]","[0.6258630156517029, 0.3813927173614502]","[0.6238073110580444, 0.49366891384124756]","[0.6497361660003662, 0.4162869155406952]","[0.624760627746582, 0.48734164237976074]","[0.6040230393409729, 0.5210872888565063]","[0.5400205850601196, 0.4882887601852417]","[0.5557299256324768, 0.43018868565559387]","[0.5356244444847107, 0.5400422215461731]","[0.5397703647613525, 0.5476729869842529]","[0.4661940336227417, 0.5022789239883423]","[0.47619473934173584, 0.4512678384780884]","[0.4732764959335327, 0.5594899654388428]","[0.48177820444107056, 0.5543007850646973]","[0.39576923847198486, 0.5151995420455933]","[0.41412532329559326, 0.4868544936180115]","[0.41865336894989014, 0.5526930689811707]","[0.420624315738678, 0.5539942979812622]"
"[0.5496302247047424, 0.7350994944572449]","[0.44214582443237305, 0.67402583360672]","[0.3823040723800659, 0.5550238490104675]","[0.3865048289299011, 0.44726085662841797]","[0.3883921802043915, 0.37475699186325073]","[0.3893163502216339, 0.48113614320755005]","[0.36666449904441833, 0.38442105054855347]","[0.40077412128448486, 0.4529510736465454]","[0.4174852669239044, 0.4981548488140106]","[0.45993077754974365, 0.480768620967865]","[0.4646870195865631, 0.407062828540802]","[0.47879111766815186, 0.5136940479278564]","[0.4673811197280884, 0.5252810716629028]","[0.5305684804916382, 0.4907388389110565]","[0.5418530702590942, 0.42586180567741394]","[0.5385326147079468, 0.5315154790878296]","[0.5247606039047241, 0.5484275817871094]","[0.5976399779319763, 0.5092149376869202]","[0.6081078052520752, 0.4621593952178955]","[0.5961284041404724, 0.5348577499389648]","[0.5822945833206177, 0.5561220645904541]"
"[0.4247792363166809, 0.7429949045181274]","[0.5214872360229492, 0.6981035470962524]","[0.5955817103385925, 0.5830623507499695]","[0.5928128957748413, 0.4742855429649353]","[0.560356855392456, 0.4130924344062805]","[0.6156821846961975, 0.5093470811843872]","[0.5937767028808594, 0.40079301595687866]","[0.551904022693634, 0.45808136463165283]","[0.5568323731422424, 0.5048676133155823]","[0.5363380908966064, 0.5031461119651794]","[0.5057709813117981, 0.41106468439102173]","[0.48114705085754395, 0.48721542954444885]","[0.5152570009231567, 0.5194236636161804]","[0.45976173877716064, 0.5095622539520264]","[0.4378320872783661, 0.4401340186595917]","[0.4244849681854248, 0.5135344862937927]","[0.4579412341117859, 0.543452799320221]","[0.39225101470947266, 0.5257253050804138]","[0.37957778573036194, 0.4727603495121002]","[0.38204991817474365, 0.5195648074150085]","[0.40527021884918213, 0.5479053258895874]"
